version,msa_cbsa_name,carrier_plan_name,billing_class,setting_type,total_weighted_rate,pct_codebasket_spend_in_postprocess,pct_greenyellow_spend_total,n_npi_greenyellow,n_billingcodes_greenyellow,n_rates_greenyellow,anchor_total_weighted_rate,anchor_carrier_plan_name,pct_diff_from_anchor,outlier_check
v6,"Atlantic City, NJ MSA",BCBS PPO,TOTAL,TOTAL,5974427,84.93,54.76,1861,2114,139861,5711740,UHC Choice POS Plus,0.046,0
v6,"Atlantic City, NJ MSA",BCBS PPO,institutional,inpatient,1289101,96.18,57.96,4,372,1054,1210215,Cigna OAP,0.065,0
v6,"Atlantic City, NJ MSA",BCBS PPO,institutional,outpatient,2167593,65.43,27.97,13,410,827,2101922,Aetna Choice POS,0.031,0
v6,"Atlantic City, NJ MSA",BCBS PPO,professional,outpatient,2517733,95.89,76.19,1860,1540,137980,2268253,UHC Choice POS Plus,0.11,1
v6,"Atlantic City, NJ MSA",Cigna LocalPlus,TOTAL,TOTAL,5794733,73.28,46.11,1067,1777,72304,5711740,UHC Choice POS Plus,0.015,0
v6,"Atlantic City, NJ MSA",Cigna LocalPlus,institutional,inpatient,1231771,42.7,13.29,2,87,95,1210215,Cigna OAP,0.018,0
v6,"Atlantic City, NJ MSA",Cigna LocalPlus,institutional,outpatient,2169216,75.11,40.18,5,567,958,2101922,Aetna Choice POS,0.032,0
v6,"Atlantic City, NJ MSA",Cigna LocalPlus,professional,outpatient,2393746,88.12,68.37,1062,1388,71251,2268253,UHC Choice POS Plus,0.055,0
v6,"Atlantic City, NJ MSA",Cigna OAP,TOTAL,TOTAL,5779020,84.21,53.23,1381,1994,95121,5711740,UHC Choice POS Plus,0.012,0
v6,"Atlantic City, NJ MSA",Cigna OAP,institutional,inpatient,1210215,92.51,31.74,2,205,228,1210215,Cigna OAP,0,0
v6,"Atlantic City, NJ MSA",Cigna OAP,institutional,outpatient,2167997,77.53,50.77,20,829,2944,2101922,Aetna Choice POS,0.031,0
v6,"Atlantic City, NJ MSA",Cigna OAP,professional,outpatient,2400808,85.94,66.29,1366,1347,91949,2268253,UHC Choice POS Plus,0.058,0
v6,"Atlantic City, NJ MSA",Cigna PPO,TOTAL,TOTAL,5790605,84.5,53.6,1384,1998,95297,5711740,UHC Choice POS Plus,0.014,0
v6,"Atlantic City, NJ MSA",Cigna PPO,institutional,inpatient,1210215,92.51,31.74,2,205,228,1210215,Cigna OAP,0,0
v6,"Atlantic City, NJ MSA",Cigna PPO,institutional,outpatient,2169166,77.58,50.98,20,835,3001,2101922,Aetna Choice POS,0.032,0
v6,"Atlantic City, NJ MSA",Cigna PPO,professional,outpatient,2411224,86.58,66.94,1370,1348,92068,2268253,UHC Choice POS Plus,0.063,0
v6,"Atlantic City, NJ MSA",UHC Choice POS Plus,TOTAL,TOTAL,5711740,60.26,40.6,1116,1684,86223,5711740,UHC Choice POS Plus,0,0
v6,"Atlantic City, NJ MSA",UHC Choice POS Plus,institutional,inpatient,1277266,22.39,19.66,3,56,89,1210215,Cigna OAP,0.055,0
v6,"Atlantic City, NJ MSA",UHC Choice POS Plus,institutional,outpatient,2166220,74.99,37.87,7,840,3411,2101922,Aetna Choice POS,0.031,0
v6,"Atlantic City, NJ MSA",UHC Choice POS Plus,professional,outpatient,2268253,68.42,55.01,1110,1011,82723,2268253,UHC Choice POS Plus,0,0
v6,"Atlantic City, NJ MSA",UHC POS,TOTAL,TOTAL,5708863,60.22,40.59,1111,1682,86314,5711740,UHC Choice POS Plus,-0.001,0
v6,"Atlantic City, NJ MSA",UHC POS,institutional,inpatient,1277266,22.39,19.66,3,56,89,1210215,Cigna OAP,0.055,0
v6,"Atlantic City, NJ MSA",UHC POS,institutional,outpatient,2166220,74.99,37.87,7,840,3411,2101922,Aetna Choice POS,0.031,0
v6,"Atlantic City, NJ MSA",UHC POS,professional,outpatient,2265376,68.31,54.99,1105,1008,82814,2268253,UHC Choice POS Plus,-0.001,0
v6,"Atlantic City, NJ MSA",UHC PPO,TOTAL,TOTAL,5715769,60.23,40.64,1107,1683,86901,5711740,UHC Choice POS Plus,0.001,0
v6,"Atlantic City, NJ MSA",UHC PPO,institutional,inpatient,1277266,22.39,19.66,3,56,89,1210215,Cigna OAP,0.055,0
v6,"Atlantic City, NJ MSA",UHC PPO,institutional,outpatient,2166220,74.99,37.87,7,840,3411,2101922,Aetna Choice POS,0.031,0
v6,"Atlantic City, NJ MSA",UHC PPO,professional,outpatient,2272282,68.33,55.07,1101,1011,83401,2268253,UHC Choice POS Plus,0.002,0
v6,"Auburn-Opelika, AL MSA",Aetna Choice POS,TOTAL,TOTAL,4746758,65.53,45.22,452,2007,60738,4608087,Cigna OAP,0.03,0
v6,"Auburn-Opelika, AL MSA",Aetna Choice POS,institutional,inpatient,1104482,25.82,14.45,1,160,160,1076054,UHC Choice POS Plus,0.026,0
v6,"Auburn-Opelika, AL MSA",Aetna Choice POS,institutional,outpatient,1596358,66.22,33.44,1,728,728,1516709,BCBS PPO,0.053,0
v6,"Auburn-Opelika, AL MSA",Aetna Choice POS,professional,outpatient,2045919,87.63,71.02,452,1537,59850,1921981,Cigna OAP,0.064,0
v6,"Auburn-Opelika, AL MSA",Aetna Open Choice PPO,TOTAL,TOTAL,4749531,67.05,46.9,455,2005,60461,4608087,Cigna OAP,0.031,0
v6,"Auburn-Opelika, AL MSA",Aetna Open Choice PPO,institutional,inpatient,1104482,25.82,14.45,1,160,160,1076054,UHC Choice POS Plus,0.026,0
v6,"Auburn-Opelika, AL MSA",Aetna Open Choice PPO,institutional,outpatient,1596358,66.22,33.44,1,728,728,1516709,BCBS PPO,0.053,0
v6,"Auburn-Opelika, AL MSA",Aetna Open Choice PPO,professional,outpatient,2048691,91.17,74.89,455,1535,59573,1921981,Cigna OAP,0.066,0
v6,"Auburn-Opelika, AL MSA",BCBS PPO,TOTAL,TOTAL,4639295,85.89,60.12,588,2272,71760,4608087,Cigna OAP,0.007,0
v6,"Auburn-Opelika, AL MSA",BCBS PPO,institutional,inpatient,1106194,84.83,39.23,1,269,269,1076054,UHC Choice POS Plus,0.028,0
v6,"Auburn-Opelika, AL MSA",BCBS PPO,institutional,outpatient,1516709,82.38,52.94,2,1096,1668,1516709,BCBS PPO,0,0
v6,"Auburn-Opelika, AL MSA",BCBS PPO,professional,outpatient,2016391,89.17,76.98,587,1495,69823,1921981,Cigna OAP,0.049,0
v6,"Auburn-Opelika, AL MSA",Cigna LocalPlus,TOTAL,TOTAL,4602071,63.61,39.32,398,1818,51207,4608087,Cigna OAP,-0.001,0
v6,"Auburn-Opelika, AL MSA",Cigna LocalPlus,institutional,inpatient,1103288,24.41,12.29,1,158,158,1076054,UHC Choice POS Plus,0.025,0
v6,"Auburn-Opelika, AL MSA",Cigna LocalPlus,institutional,outpatient,1582818,67.13,34.85,3,769,772,1516709,BCBS PPO,0.044,0
v6,"Auburn-Opelika, AL MSA",Cigna LocalPlus,professional,outpatient,1915965,84.57,58.58,396,1234,50277,1921981,Cigna OAP,-0.003,0
v6,"Auburn-Opelika, AL MSA",Cigna OAP,TOTAL,TOTAL,4608087,63.16,39.04,402,1810,51618,4608087,Cigna OAP,0,0
v6,"Auburn-Opelika, AL MSA",Cigna OAP,institutional,inpatient,1103288,24.41,12.29,1,158,158,1076054,UHC Choice POS Plus,0.025,0
v6,"Auburn-Opelika, AL MSA",Cigna OAP,institutional,outpatient,1582818,67.13,34.85,3,769,772,1516709,BCBS PPO,0.044,0
v6,"Auburn-Opelika, AL MSA",Cigna OAP,professional,outpatient,1921981,83.42,57.86,400,1221,50688,1921981,Cigna OAP,0,0
v6,"Auburn-Opelika, AL MSA",Cigna PPO,TOTAL,TOTAL,4606212,63.13,39.01,401,1810,51655,4608087,Cigna OAP,0,0
v6,"Auburn-Opelika, AL MSA",Cigna PPO,institutional,inpatient,1103288,24.41,12.29,1,158,158,1076054,UHC Choice POS Plus,0.025,0
v6,"Auburn-Opelika, AL MSA",Cigna PPO,institutional,outpatient,1582818,67.13,34.85,3,769,772,1516709,BCBS PPO,0.044,0
v6,"Auburn-Opelika, AL MSA",Cigna PPO,professional,outpatient,1920106,83.35,57.8,399,1222,50725,1921981,Cigna OAP,-0.001,0
v6,"Auburn-Opelika, AL MSA",UHC Choice POS Plus,TOTAL,TOTAL,4666964,47.88,27.98,440,1228,61140,4608087,Cigna OAP,0.013,0
v6,"Auburn-Opelika, AL MSA",UHC Choice POS Plus,institutional,inpatient,1076054,44.71,8.5,1,99,99,1076054,UHC Choice POS Plus,0,0
v6,"Auburn-Opelika, AL MSA",UHC Choice POS Plus,institutional,outpatient,1581965,21.74,3.2,1,55,55,1516709,BCBS PPO,0.043,0
v6,"Auburn-Opelika, AL MSA",UHC Choice POS Plus,professional,outpatient,2008945,70.43,57.93,439,1082,60986,1921981,Cigna OAP,0.045,0
v6,"Auburn-Opelika, AL MSA",UHC POS,TOTAL,TOTAL,4667615,47.94,28.03,435,1231,60561,4608087,Cigna OAP,0.013,0
v6,"Auburn-Opelika, AL MSA",UHC POS,institutional,inpatient,1076054,44.71,8.5,1,99,99,1076054,UHC Choice POS Plus,0,0
v6,"Auburn-Opelika, AL MSA",UHC POS,institutional,outpatient,1582202,21.87,3.25,1,56,56,1516709,BCBS PPO,0.043,0
v6,"Auburn-Opelika, AL MSA",UHC POS,professional,outpatient,2009359,70.44,58,434,1084,60406,1921981,Cigna OAP,0.045,0
v6,"Auburn-Opelika, AL MSA",UHC PPO,TOTAL,TOTAL,4694450,49.48,29.34,430,1253,60060,4608087,Cigna OAP,0.019,0
v6,"Auburn-Opelika, AL MSA",UHC PPO,institutional,inpatient,1076054,44.71,8.5,1,99,99,1076054,UHC Choice POS Plus,0,0
v6,"Auburn-Opelika, AL MSA",UHC PPO,institutional,outpatient,1608098,26.83,7.34,1,80,80,1516709,BCBS PPO,0.06,0
v6,"Auburn-Opelika, AL MSA",UHC PPO,professional,outpatient,2010298,70.45,58.09,429,1085,59881,1921981,Cigna OAP,0.046,0
v6,"Augusta-Richmond County, GA-SC MSA",Aetna Choice POS,TOTAL,TOTAL,5916804,74.54,57.54,3094,2287,185083,5741786,UHC Choice POS Plus,0.03,0
v6,"Augusta-Richmond County, GA-SC MSA",Aetna Choice POS,institutional,inpatient,1371447,70.27,64.72,2,567,1096,1290852,UHC Choice POS Plus,0.062,0
v6,"Augusta-Richmond County, GA-SC MSA",Aetna Choice POS,institutional,outpatient,1951570,52.4,25.34,6,385,592,1920468,Cigna OAP,0.016,0
v6,"Augusta-Richmond County, GA-SC MSA",Aetna Choice POS,professional,outpatient,2593787,93.69,77.96,3089,1559,183395,2466993,BCBS PPO,0.051,0
v6,"Augusta-Richmond County, GA-SC MSA",Aetna Open Choice PPO,TOTAL,TOTAL,5922238,85.72,67.13,3055,2369,181960,5741786,UHC Choice POS Plus,0.031,0
v6,"Augusta-Richmond County, GA-SC MSA",Aetna Open Choice PPO,institutional,inpatient,1175241,97.18,87.56,4,595,2204,1290852,UHC Choice POS Plus,-0.09,0
v6,"Augusta-Richmond County, GA-SC MSA",Aetna Open Choice PPO,institutional,outpatient,2151738,69.82,43.22,10,523,1270,1920468,Cigna OAP,0.12,1
v6,"Augusta-Richmond County, GA-SC MSA",Aetna Open Choice PPO,professional,outpatient,2595259,93.57,77.7,3047,1551,178486,2466993,BCBS PPO,0.052,0
v6,"Augusta-Richmond County, GA-SC MSA",BCBS PPO,TOTAL,TOTAL,5742531,88.86,63.72,3428,2327,833136,5741786,UHC Choice POS Plus,0,0
v6,"Augusta-Richmond County, GA-SC MSA",BCBS PPO,institutional,inpatient,1331074,94.85,76.43,8,590,12916,1290852,UHC Choice POS Plus,0.031,0
v6,"Augusta-Richmond County, GA-SC MSA",BCBS PPO,institutional,outpatient,1944464,82.1,40.66,45,656,18732,1920468,Cigna OAP,0.012,0
v6,"Augusta-Richmond County, GA-SC MSA",BCBS PPO,professional,outpatient,2466993,90.84,75.04,3391,1413,801488,2466993,BCBS PPO,0,0
v6,"Augusta-Richmond County, GA-SC MSA",Cigna LocalPlus,TOTAL,TOTAL,5988592,90.31,67.19,1607,2423,115188,5741786,UHC Choice POS Plus,0.043,0
v6,"Augusta-Richmond County, GA-SC MSA",Cigna LocalPlus,institutional,inpatient,1427562,93.64,89.99,8,578,2897,1290852,UHC Choice POS Plus,0.106,1
v6,"Augusta-Richmond County, GA-SC MSA",Cigna LocalPlus,institutional,outpatient,1933052,87.93,41.62,45,883,4461,1920468,Cigna OAP,0.007,0
v6,"Augusta-Richmond County, GA-SC MSA",Cigna LocalPlus,professional,outpatient,2627978,90.18,73.62,1567,1380,107830,2466993,BCBS PPO,0.065,0
v6,"Augusta-Richmond County, GA-SC MSA",Cigna OAP,TOTAL,TOTAL,6049079,89.29,61.64,2405,2352,170920,5741786,UHC Choice POS Plus,0.054,0
v6,"Augusta-Richmond County, GA-SC MSA",Cigna OAP,institutional,inpatient,1529523,93.92,70.25,9,554,3382,1290852,UHC Choice POS Plus,0.185,1
v6,"Augusta-Richmond County, GA-SC MSA",Cigna OAP,institutional,outpatient,1920468,84.52,36.17,49,793,5395,1920468,Cigna OAP,0,0
v6,"Augusta-Richmond County, GA-SC MSA",Cigna OAP,professional,outpatient,2599088,89.99,75.38,2361,1369,162143,2466993,BCBS PPO,0.054,0
v6,"Augusta-Richmond County, GA-SC MSA",Cigna PPO,TOTAL,TOTAL,6046998,89.29,61.62,2419,2356,170856,5741786,UHC Choice POS Plus,0.053,0
v6,"Augusta-Richmond County, GA-SC MSA",Cigna PPO,institutional,inpatient,1529559,93.92,70.26,9,554,3380,1290852,UHC Choice POS Plus,0.185,1
v6,"Augusta-Richmond County, GA-SC MSA",Cigna PPO,institutional,outpatient,1918172,84.52,36.07,50,794,5385,1920468,Cigna OAP,-0.001,0
v6,"Augusta-Richmond County, GA-SC MSA",Cigna PPO,professional,outpatient,2599266,89.98,75.39,2374,1371,162091,2466993,BCBS PPO,0.054,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC Choice POS Plus,TOTAL,TOTAL,5741786,76.73,63.83,2531,2355,211911,5741786,UHC Choice POS Plus,0,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC Choice POS Plus,institutional,inpatient,1290852,97.16,92.14,11,594,2400,1290852,UHC Choice POS Plus,0,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC Choice POS Plus,institutional,outpatient,1958685,66.45,46.34,32,876,12557,1920468,Cigna OAP,0.02,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC Choice POS Plus,professional,outpatient,2492250,73.77,62.92,2498,1165,196954,2466993,BCBS PPO,0.01,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC POS,TOTAL,TOTAL,5810752,77.11,64.07,2508,2343,208463,5741786,UHC Choice POS Plus,0.012,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC POS,institutional,inpatient,1323507,97.2,92.21,11,592,2392,1290852,UHC Choice POS Plus,0.025,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC POS,institutional,outpatient,1966434,66.55,45.88,32,874,12654,1920468,Cigna OAP,0.024,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC POS,professional,outpatient,2520811,74.36,63.49,2475,1154,193417,2466993,BCBS PPO,0.022,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC PPO,TOTAL,TOTAL,5809308,77.11,64.08,2490,2347,207408,5741786,UHC Choice POS Plus,0.012,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC PPO,institutional,inpatient,1323778,97.2,92.21,11,592,2392,1290852,UHC Choice POS Plus,0.026,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC PPO,institutional,outpatient,1964683,66.52,45.84,31,874,12640,1920468,Cigna OAP,0.023,0
v6,"Augusta-Richmond County, GA-SC MSA",UHC PPO,professional,outpatient,2520847,74.37,63.52,2457,1158,192376,2466993,BCBS PPO,0.022,0
v6,"Austin-Round Rock, TX MSA",Aetna Choice POS,TOTAL,TOTAL,5906989,83.51,62.75,9645,2229,252952,5759514,Cigna OAP,0.026,0
v6,"Austin-Round Rock, TX MSA",Aetna Choice POS,institutional,inpatient,1079135,67.2,56.73,18,316,1998,1066321,Cigna OAP,0.012,0
v6,"Austin-Round Rock, TX MSA",Aetna Choice POS,institutional,outpatient,2415695,82.31,51.9,42,945,10271,2345942,UHC Choice POS Plus,0.03,0
v6,"Austin-Round Rock, TX MSA",Aetna Choice POS,professional,outpatient,2412158,92.36,76.31,9605,1398,240683,2231514,BCBS PPO,0.081,0
v6,"Austin-Round Rock, TX MSA",Aetna Open Choice PPO,TOTAL,TOTAL,5929841,79.82,60.76,9302,2095,231612,5759514,Cigna OAP,0.03,0
v6,"Austin-Round Rock, TX MSA",Aetna Open Choice PPO,institutional,inpatient,1051492,73.45,61.08,12,307,1802,1066321,Cigna OAP,-0.014,0
v6,"Austin-Round Rock, TX MSA",Aetna Open Choice PPO,institutional,outpatient,2456408,71.57,45.96,35,743,5534,2345942,UHC Choice POS Plus,0.047,0
v6,"Austin-Round Rock, TX MSA",Aetna Open Choice PPO,professional,outpatient,2421942,91.17,75.63,9269,1373,224276,2231514,BCBS PPO,0.085,0
v6,"Austin-Round Rock, TX MSA",BCBS PPO,TOTAL,TOTAL,5838272,91.2,64.01,16213,2555,536273,5759514,Cigna OAP,0.014,0
v6,"Austin-Round Rock, TX MSA",BCBS PPO,institutional,inpatient,1190865,96.18,79.57,36,517,14827,1066321,Cigna OAP,0.117,1
v6,"Austin-Round Rock, TX MSA",BCBS PPO,institutional,outpatient,2415892,90.31,49.78,584,1119,54891,2345942,UHC Choice POS Plus,0.03,0
v6,"Austin-Round Rock, TX MSA",BCBS PPO,professional,outpatient,2231514,89.4,71.1,16079,1498,466555,2231514,BCBS PPO,0,0
v6,"Austin-Round Rock, TX MSA",Cigna LocalPlus,TOTAL,TOTAL,5735533,81.95,56.8,8889,2248,331335,5759514,Cigna OAP,-0.004,0
v6,"Austin-Round Rock, TX MSA",Cigna LocalPlus,institutional,inpatient,1026866,73.08,41.43,17,325,2180,1066321,Cigna OAP,-0.037,0
v6,"Austin-Round Rock, TX MSA",Cigna LocalPlus,institutional,outpatient,2405379,79.49,45.46,129,920,12272,2345942,UHC Choice POS Plus,0.025,0
v6,"Austin-Round Rock, TX MSA",Cigna LocalPlus,professional,outpatient,2303288,88.7,75.49,8764,1440,316883,2231514,BCBS PPO,0.032,0
v6,"Austin-Round Rock, TX MSA",Cigna OAP,TOTAL,TOTAL,5759514,76.93,53.48,9647,2185,367810,5759514,Cigna OAP,0,0
v6,"Austin-Round Rock, TX MSA",Cigna OAP,institutional,inpatient,1066321,54.74,41.65,21,314,2416,1066321,Cigna OAP,0,0
v6,"Austin-Round Rock, TX MSA",Cigna OAP,institutional,outpatient,2396840,77.53,38.84,123,846,13194,2345942,UHC Choice POS Plus,0.022,0
v6,"Austin-Round Rock, TX MSA",Cigna OAP,professional,outpatient,2296353,87.09,74.25,9527,1417,352200,2231514,BCBS PPO,0.029,0
v6,"Austin-Round Rock, TX MSA",Cigna PPO,TOTAL,TOTAL,5811921,76.86,54.57,9663,2209,362856,5759514,Cigna OAP,0.009,0
v6,"Austin-Round Rock, TX MSA",Cigna PPO,institutional,inpatient,1065751,54.02,39.39,17,313,2318,1066321,Cigna OAP,-0.001,0
v6,"Austin-Round Rock, TX MSA",Cigna PPO,institutional,outpatient,2442086,77.62,43.7,119,879,12266,2345942,UHC Choice POS Plus,0.041,0
v6,"Austin-Round Rock, TX MSA",Cigna PPO,professional,outpatient,2304083,87.12,73.1,9548,1411,348272,2231514,BCBS PPO,0.033,0
v6,"Austin-Round Rock, TX MSA",UHC Choice POS Plus,TOTAL,TOTAL,5766056,72.88,53.95,8997,2034,403203,5759514,Cigna OAP,0.001,0
v6,"Austin-Round Rock, TX MSA",UHC Choice POS Plus,institutional,inpatient,1105503,75.88,48.27,26,257,1842,1066321,Cigna OAP,0.037,0
v6,"Austin-Round Rock, TX MSA",UHC Choice POS Plus,institutional,outpatient,2345942,71.56,52.15,80,913,21086,2345942,UHC Choice POS Plus,0,0
v6,"Austin-Round Rock, TX MSA",UHC Choice POS Plus,professional,outpatient,2314610,72.74,58.49,8919,1117,380275,2231514,BCBS PPO,0.037,0
v6,"Austin-Round Rock, TX MSA",UHC POS,TOTAL,TOTAL,5769631,73.01,53.97,8889,2026,398462,5759514,Cigna OAP,0.002,0
v6,"Austin-Round Rock, TX MSA",UHC POS,institutional,inpatient,1111842,76.02,48.67,26,259,1875,1066321,Cigna OAP,0.043,0
v6,"Austin-Round Rock, TX MSA",UHC POS,institutional,outpatient,2348882,71.62,52.04,80,906,20972,2345942,UHC Choice POS Plus,0.001,0
v6,"Austin-Round Rock, TX MSA",UHC POS,professional,outpatient,2308906,72.92,58.49,8811,1116,375615,2231514,BCBS PPO,0.035,0
v6,"Austin-Round Rock, TX MSA",UHC PPO,TOTAL,TOTAL,5783417,64.32,47.51,8866,1932,394471,5759514,Cigna OAP,0.004,0
v6,"Austin-Round Rock, TX MSA",UHC PPO,institutional,inpatient,1114656,73.44,45.13,18,220,1270,1066321,Cigna OAP,0.045,0
v6,"Austin-Round Rock, TX MSA",UHC PPO,institutional,outpatient,2356500,51.5,37.82,72,794,18019,2345942,UHC Choice POS Plus,0.005,0
v6,"Austin-Round Rock, TX MSA",UHC PPO,professional,outpatient,2312261,72.95,58.54,8797,1117,375182,2231514,BCBS PPO,0.036,0
v6,"Bakersfield, CA MSA",Aetna Choice POS,TOTAL,TOTAL,6110215,89.78,59.16,1723,2081,99765,6083597,Cigna OAP,0.004,0
v6,"Bakersfield, CA MSA",Aetna Choice POS,institutional,inpatient,1343859,95.95,81.83,10,493,718,1281136,BCBS PPO,0.049,0
v6,"Bakersfield, CA MSA",Aetna Choice POS,institutional,outpatient,2531546,84.88,39.18,14,551,1978,2531546,Aetna Choice POS,0,0
v6,"Bakersfield, CA MSA",Aetna Choice POS,professional,outpatient,2234809,91.55,68.18,1712,1315,97069,2189833,Cigna OAP,0.021,0
v6,"Bakersfield, CA MSA",Aetna Open Choice PPO,TOTAL,TOTAL,6110792,89.88,59.18,1716,2081,98874,6083597,Cigna OAP,0.004,0
v6,"Bakersfield, CA MSA",Aetna Open Choice PPO,institutional,inpatient,1343859,95.95,81.83,10,493,718,1281136,BCBS PPO,0.049,0
v6,"Bakersfield, CA MSA",Aetna Open Choice PPO,institutional,outpatient,2531624,84.88,39.18,14,552,1982,2531546,Aetna Choice POS,0,0
v6,"Bakersfield, CA MSA",Aetna Open Choice PPO,professional,outpatient,2235309,91.83,68.22,1705,1316,96174,2189833,Cigna OAP,0.021,0
v6,"Bakersfield, CA MSA",BCBS PPO,TOTAL,TOTAL,6160625,84.56,64.04,2859,2197,176463,6083597,Cigna OAP,0.013,0
v6,"Bakersfield, CA MSA",BCBS PPO,institutional,inpatient,1281136,91.19,83.35,7,507,640,1281136,BCBS PPO,0,0
v6,"Bakersfield, CA MSA",BCBS PPO,institutional,outpatient,2567021,80.34,49.75,49,823,10503,2531546,Aetna Choice POS,0.014,0
v6,"Bakersfield, CA MSA",BCBS PPO,professional,outpatient,2312468,85.49,69.22,2822,1238,165320,2189833,Cigna OAP,0.056,0
v6,"Bakersfield, CA MSA",BS CA Blue Shield Preferred Network,TOTAL,TOTAL,6207097,72.98,48.02,1795,1759,103261,6083597,Cigna OAP,0.02,0
v6,"Bakersfield, CA MSA",BS CA Blue Shield Preferred Network,institutional,inpatient,1316475,34.65,14.93,3,97,141,1281136,BCBS PPO,0.028,0
v6,"Bakersfield, CA MSA",BS CA Blue Shield Preferred Network,institutional,outpatient,2575660,90.17,50.8,44,934,10017,2531546,Aetna Choice POS,0.017,0
v6,"Bakersfield, CA MSA",BS CA Blue Shield Preferred Network,professional,outpatient,2314962,76.41,63.76,1755,1114,93103,2189833,Cigna OAP,0.057,0
v6,"Bakersfield, CA MSA",Cigna LocalPlus,TOTAL,TOTAL,5986366,68.68,42.15,1263,1737,88674,6083597,Cigna OAP,-0.016,0
v6,"Bakersfield, CA MSA",Cigna LocalPlus,institutional,inpatient,1318167,26.85,13.76,4,86,118,1281136,BCBS PPO,0.029,0
v6,"Bakersfield, CA MSA",Cigna LocalPlus,institutional,outpatient,2586162,77.04,41.99,34,799,5135,2531546,Aetna Choice POS,0.022,0
v6,"Bakersfield, CA MSA",Cigna LocalPlus,professional,outpatient,2082037,86.06,60.31,1230,1172,83421,2189833,Cigna OAP,-0.049,0
v6,"Bakersfield, CA MSA",Cigna OAP,TOTAL,TOTAL,6083597,67.95,43.1,1512,1715,107934,6083597,Cigna OAP,0,0
v6,"Bakersfield, CA MSA",Cigna OAP,institutional,inpatient,1313161,28.51,13.07,4,83,115,1281136,BCBS PPO,0.025,0
v6,"Bakersfield, CA MSA",Cigna OAP,institutional,outpatient,2580602,74.3,40.6,34,719,4789,2531546,Aetna Choice POS,0.019,0
v6,"Bakersfield, CA MSA",Cigna OAP,professional,outpatient,2189833,85.29,64.04,1479,1217,103030,2189833,Cigna OAP,0,0
v6,"Bakersfield, CA MSA",Cigna PPO,TOTAL,TOTAL,6089531,67.4,43.28,1517,1720,108441,6083597,Cigna OAP,0.001,0
v6,"Bakersfield, CA MSA",Cigna PPO,institutional,inpatient,1318158,26.26,13.95,4,86,118,1281136,BCBS PPO,0.029,0
v6,"Bakersfield, CA MSA",Cigna PPO,institutional,outpatient,2580837,74.3,40.62,34,723,4822,2531546,Aetna Choice POS,0.019,0
v6,"Bakersfield, CA MSA",Cigna PPO,professional,outpatient,2190536,85.22,64.05,1484,1217,103501,2189833,Cigna OAP,0,0
v6,"Bakersfield, CA MSA",UHC Choice POS Plus,TOTAL,TOTAL,6104661,61.16,37.38,1769,1914,144072,6083597,Cigna OAP,0.003,0
v6,"Bakersfield, CA MSA",UHC Choice POS Plus,institutional,inpatient,1302520,49.81,24.68,6,193,550,1281136,BCBS PPO,0.017,0
v6,"Bakersfield, CA MSA",UHC Choice POS Plus,institutional,outpatient,2567820,58.41,29.08,26,889,11035,2531546,Aetna Choice POS,0.014,0
v6,"Bakersfield, CA MSA",UHC Choice POS Plus,professional,outpatient,2234321,71.38,54.33,1748,1079,132487,2189833,Cigna OAP,0.02,0
v6,"Bakersfield, CA MSA",UHC POS,TOTAL,TOTAL,6076986,60.73,37.4,1738,1917,140297,6083597,Cigna OAP,-0.001,0
v6,"Bakersfield, CA MSA",UHC POS,institutional,inpatient,1300183,48.57,25.85,6,194,551,1281136,BCBS PPO,0.015,0
v6,"Bakersfield, CA MSA",UHC POS,institutional,outpatient,2558545,58.29,28.77,26,894,11046,2531546,Aetna Choice POS,0.011,0
v6,"Bakersfield, CA MSA",UHC POS,professional,outpatient,2218259,71.13,54.13,1717,1075,128700,2189833,Cigna OAP,0.013,0
v6,"Bakersfield, CA MSA",UHC PPO,TOTAL,TOTAL,6106187,61.16,37.48,1752,1915,143468,6083597,Cigna OAP,0.004,0
v6,"Bakersfield, CA MSA",UHC PPO,institutional,inpatient,1303866,49.86,24.69,6,191,545,1281136,BCBS PPO,0.018,0
