msa_id,msa_name,carrier,bucket,state,seg_pop,total_pop,ooa,gy9,gy8,gyd,cb9,cb8,cbd,rate9,rank9
26580,"Huntington-Ashland, WV-KY-OH",Cigna OAP,IP,WV,185377,365965,0,37.20,68.37,-31.17,45.38,95.34,-49.96,1161435,
26580,"Huntington-Ashland, WV-KY-OH",Aetna Open Choice PPO,IP,WV,185377,365965,0,3.87,52.55,-48.68,4.92,60.81,-55.89,1117907,
26580,"Huntington-Ashland, WV-KY-OH",UHC Choice POS Plus,IP,WV,185377,365965,0,84.09,91.48,-7.39,96.74,99.74,-3.00,1096973,
26580,"Huntington-Ashland, WV-KY-OH",Aetna Choice POS,IP,WV,185377,365965,0,3.87,52.55,-48.68,4.92,60.81,-55.89,1117907,
26580,"Huntington-Ashland, WV-KY-OH",UHC POS,IP,WV,185377,365965,0,84.09,91.48,-7.39,96.74,99.74,-3.00,1096973,
10180,"Abilene, TX",Cigna OAP,IP,TX,185429,185429,0,42.31,41.96,0.35,96.66,96.60,0.06,959215,
10180,"Abilene, TX",Aetna Choice POS,IP,TX,185429,185429,0,0.00,0.00,0.00,0.00,0.00,0.00,959102,
10180,"Abilene, TX",UHC Choice POS Plus,IP,TX,185429,185429,0,37.83,37.47,0.36,96.10,96.48,-0.38,925547,
10180,"Abilene, TX",BCBS TX Blue Advantage HMO,IP,TX,185429,185429,0,57.83,63.89,-6.06,72.42,82.86,-10.44,954216,
10180,"Abilene, TX",Cigna PPO,IP,TX,185429,185429,0,42.31,41.96,0.35,96.66,96.60,0.06,959215,
10180,"Abilene, TX",Cigna LocalPlus,IP,TX,185429,185429,0,42.31,41.96,0.35,96.66,96.60,0.06,959215,
10180,"Abilene, TX",Healthcare Highways Plus,IP,TX,185429,185429,1,0.00,,,0.00,,,959102,
10180,"Abilene, TX",UHC POS,IP,TX,185429,185429,0,37.83,37.47,0.36,96.10,96.48,-0.38,925547,
10180,"Abilene, TX",Aetna Open Choice PPO,IP,TX,185429,185429,0,0.00,0.00,0.00,0.00,0.00,0.00,959102,
10180,"Abilene, TX",BCBS TX MyBlue Health HMO,IP,TX,185429,185429,0,58.63,0.00,58.63,72.14,0.00,72.14,956760,
10180,"Abilene, TX",UHC PPO,IP,TX,185429,185429,0,37.83,37.47,0.36,96.10,96.48,-0.38,925547,
10180,"Abilene, TX",BCBS PPO,IP,TX,185429,185429,0,80.38,77.88,2.50,88.72,84.34,4.38,1044479,
10180,"Abilene, TX",BCBS TX Blue Essentials,IP,TX,185429,185429,0,66.06,74.59,-8.53,77.22,83.61,-6.39,978516,
15500,"Burlington, NC",BCBS PPO,IP,NC,186177,186177,0,65.89,59.91,5.98,81.93,79.07,2.86,1298133,
15500,"Burlington, NC",Aetna Open Choice PPO,IP,NC,186177,186177,0,60.58,61.21,-0.63,80.51,79.92,0.59,1274306,
15500,"Burlington, NC",Cigna OAP,IP,NC,186177,186177,0,68.53,68.06,0.47,80.02,79.70,0.32,1210853,
15500,"Burlington, NC",UHC Choice POS Plus,IP,NC,186177,186177,0,89.95,91.02,-1.07,97.38,97.35,0.03,1336162,
15500,"Burlington, NC",Cigna PPO,IP,NC,186177,186177,0,68.53,68.06,0.47,80.02,79.70,0.32,1210853,
15500,"Burlington, NC",Aetna Choice POS,IP,NC,186177,186177,0,60.58,61.21,-0.63,80.51,79.92,0.59,1274306,
15500,"Burlington, NC",Cigna LocalPlus,IP,NC,186177,186177,0,68.53,68.06,0.47,80.02,79.70,0.32,1210853,
15500,"Burlington, NC",BCBS NC Blue Value Network,IP,NC,186177,186177,0,62.56,59.91,2.65,81.46,79.07,2.39,1285511,
15500,"Burlington, NC",BCBS NC Classic Blue,IP,NC,186177,186177,0,0.00,0.00,0.00,0.00,0.00,0.00,1274220,
15500,"Burlington, NC",UHC PPO,IP,NC,186177,186177,0,89.95,91.02,-1.07,97.38,97.35,0.03,1336162,
15500,"Burlington, NC",UHC POS,IP,NC,186177,186177,0,89.95,91.02,-1.07,97.38,97.35,0.03,1336162,
15500,"Burlington, NC",BCBS NC Preferred Provider Network,IP,NC,186177,186177,0,62.56,59.91,2.65,81.46,79.07,2.39,1285511,
15500,"Burlington, NC",Medcost Preferred,IP,NC,186177,186177,0,64.99,,,80.81,,,1297642,
49700,"Yuba City, CA",Providence Health Plan Option Advantage,IP,CA,187478,187478,0,32.00,,,33.49,,,2318018,
49700,"Yuba City, CA",UHC Choice POS Plus,IP,CA,187478,187478,0,77.45,77.26,0.19,82.10,82.29,-0.19,2600145,
49700,"Yuba City, CA",Kaiser Permanente KPIC SCA,IP,CA,187478,187478,0,72.97,,,77.05,,,2308211,
49700,"Yuba City, CA",Cigna PPO,IP,CA,187478,187478,0,81.42,81.04,0.38,88.40,88.39,0.01,2558451,
49700,"Yuba City, CA",BCBS PPO,IP,CA,187478,187478,0,80.11,79.51,0.60,85.14,84.78,0.36,2279023,
49700,"Yuba City, CA",Aetna Choice POS,IP,CA,187478,187478,0,79.85,79.12,0.73,84.48,83.97,0.51,2236247,
49700,"Yuba City, CA",Aetna Open Choice PPO,IP,CA,187478,187478,0,79.85,79.12,0.73,84.48,83.97,0.51,2236247,
49700,"Yuba City, CA",Asuris Preferred,IP,CA,187478,187478,0,12.06,,,12.07,,,2350842,
49700,"Yuba City, CA",Kaiser Permanente KFHP NCA,IP,CA,187478,187478,0,72.97,,,77.05,,,2308211,
49700,"Yuba City, CA",UHC PPO,IP,CA,187478,187478,0,77.45,77.26,0.19,82.10,82.29,-0.19,2600145,
49700,"Yuba City, CA",Cigna OAP,IP,CA,187478,187478,0,81.42,81.04,0.38,88.40,88.39,0.01,2558451,
49700,"Yuba City, CA",Cigna LocalPlus,IP,CA,187478,187478,0,76.35,76.10,0.25,82.47,82.62,-0.15,2629905,
49700,"Yuba City, CA",UHC POS,IP,CA,187478,187478,0,77.45,77.26,0.19,82.10,82.29,-0.19,2600145,
49700,"Yuba City, CA",Kaiser Permanente KPIC NCA,IP,CA,187478,187478,0,72.97,,,77.05,,,2308211,
49700,"Yuba City, CA",Kaiser Permanente KFHP SCA,IP,CA,187478,187478,0,72.97,,,77.05,,,2308211,
40980,"Saginaw, MI",Cigna PPO,IP,MI,187688,187688,0,82.78,85.21,-2.43,89.66,92.00,-2.34,1113431,
40980,"Saginaw, MI",Aetna Choice POS,IP,MI,187688,187688,0,15.62,14.06,1.56,97.63,97.83,-0.20,948944,
40980,"Saginaw, MI",Health Alliance Plan AHLD PPO,IP,MI,187688,187688,0,63.22,,,97.71,,,950043,
40980,"Saginaw, MI",Cigna LocalPlus,IP,MI,187688,187688,0,84.06,85.21,-1.15,91.55,92.00,-0.45,1114771,
40980,"Saginaw, MI",Health Alliance Plan HPOS POS,IP,MI,187688,187688,0,63.22,,,97.71,,,950043,
40980,"Saginaw, MI",Cigna OAP,IP,MI,187688,187688,0,82.78,85.21,-2.43,89.66,92.00,-2.34,1113431,
40980,"Saginaw, MI",UHC PPO,IP,MI,187688,187688,0,6.36,77.42,-71.06,20.27,97.95,-77.68,992016,
40980,"Saginaw, MI",Aetna Open Choice PPO,IP,MI,187688,187688,0,15.62,14.06,1.56,97.63,97.83,-0.20,948944,
40980,"Saginaw, MI",Cigna Priority Health,IP,MI,187688,187688,0,82.74,85.21,-2.47,91.47,92.00,-0.53,1103510,
40980,"Saginaw, MI",Health Alliance Plan OPEN HMO,IP,MI,187688,187688,0,54.75,,,97.64,,,920326,
40980,"Saginaw, MI",UHC POS,IP,MI,187688,187688,0,6.36,77.42,-71.06,20.27,97.95,-77.68,992016,
40980,"Saginaw, MI",UHC Choice POS Plus,IP,MI,187688,187688,0,6.36,77.42,-71.06,20.27,97.95,-77.68,992016,
40980,"Saginaw, MI",BCBS PPO,IP,MI,187688,187688,0,71.53,71.34,0.19,85.27,84.93,0.34,973120,
40980,"Saginaw, MI",McLaren Health Advantage,IP,MI,187688,187688,1,0.00,,,0.00,,,998776,
27900,"Joplin, MO-KS",BCBS PPO,IP,MO,189691,208796,0,91.42,94.93,-3.51,96.81,99.62,-2.81,1181544,
27900,"Joplin, MO-KS",UHC POS,IP,MO,189691,208796,0,50.96,63.80,-12.84,96.44,96.04,0.40,999908,
27900,"Joplin, MO-KS",Aetna Choice POS,IP,MO,189691,208796,0,49.83,63.81,-13.98,94.31,94.03,0.28,1019982,
27900,"Joplin, MO-KS",Cigna OAP,IP,MO,189691,208796,0,74.02,79.23,-5.21,79.89,81.54,-1.65,1129168,
27900,"Joplin, MO-KS",UHC PPO,IP,MO,189691,208796,0,50.96,63.80,-12.84,96.44,96.04,0.40,999908,
27900,"Joplin, MO-KS",Aetna Open Choice PPO,IP,MO,189691,208796,0,49.83,63.81,-13.98,94.31,94.03,0.28,1019982,
27900,"Joplin, MO-KS",Cigna PPO,IP,MO,189691,208796,0,74.15,79.21,-5.06,80.00,81.52,-1.52,1135724,
27900,"Joplin, MO-KS",Cigna LocalPlus,IP,MO,189691,208796,0,74.08,77.00,-2.92,79.95,80.17,-0.22,1129147,
27900,"Joplin, MO-KS",UHC Choice POS Plus,IP,MO,189691,208796,0,51.04,63.93,-12.89,96.44,96.05,0.39,1001560,
27900,"Joplin, MO-KS",BCBS KC Preferred Care Blue PPO,IP,MO,189691,208796,0,74.76,,,80.39,,,1126439,
17660,"Coeur d'Alene, ID",Aetna Choice POS,IP,ID,191864,191864,0,11.67,27.99,-16.32,97.19,97.30,-0.11,1150103,
17660,"Coeur d'Alene, ID",Cigna PPO,IP,ID,191864,191864,0,0.00,27.98,-27.98,0.00,0.00,0.00,1191603,
17660,"Coeur d'Alene, ID",UHC PPO,IP,ID,191864,191864,0,1.28,34.63,-33.35,1.94,1.46,0.48,1190864,
17660,"Coeur d'Alene, ID",Aetna Open Choice PPO,IP,ID,191864,191864,0,11.67,27.99,-16.32,97.19,97.30,-0.11,1150103,
17660,"Coeur d'Alene, ID",Cigna LocalPlus,IP,ID,191864,191864,0,0.00,27.98,-27.98,0.00,0.00,0.00,1191603,
17660,"Coeur d'Alene, ID",PacificSource ID Voyager,IP,ID,191864,191864,0,85.76,,,96.27,,,1256054,
17660,"Coeur d'Alene, ID",PacificSource ID Navigator,IP,ID,191864,191864,0,86.78,,,95.97,,,1298993,
17660,"Coeur d'Alene, ID",Cigna OAP,IP,ID,191864,191864,0,0.00,27.98,-27.98,0.00,0.00,0.00,1191603,
17660,"Coeur d'Alene, ID",UHC Choice POS Plus,IP,ID,191864,191864,0,1.28,34.63,-33.35,1.94,1.46,0.48,1190864,
17660,"Coeur d'Alene, ID",Asuris Preferred,IP,ID,191864,191864,0,43.45,,,83.24,,,1152902,
17660,"Coeur d'Alene, ID",First Choice Health,IP,ID,191864,191864,1,0.00,,,0.00,,,1191603,
17660,"Coeur d'Alene, ID",BCBS PPO,IP,ID,191864,191864,0,2.60,68.17,-65.57,5.75,85.40,-79.65,1193405,
17660,"Coeur d'Alene, ID",UHC POS,IP,ID,191864,191864,0,1.28,34.63,-33.35,1.94,1.46,0.48,1190864,
33260,"Midland, TX",UHC PPO,IP,TX,193139,193139,0,45.41,50.04,-4.63,97.42,97.38,0.04,1165820,
33260,"Midland, TX",BCBS TX Blue Advantage HMO,IP,TX,193139,193139,0,44.89,24.91,19.98,74.88,71.10,3.78,1170325,
33260,"Midland, TX",Healthcare Highways Plus,IP,TX,193139,193139,1,0.00,,,0.00,,,1202160,
33260,"Midland, TX",UHC Choice POS Plus,IP,TX,193139,193139,0,45.41,50.04,-4.63,97.42,97.38,0.04,1165820,
33260,"Midland, TX",Cigna LocalPlus,IP,TX,193139,193139,0,51.52,54.72,-3.20,74.98,76.23,-1.25,1367648,
33260,"Midland, TX",BCBS TX MyBlue Health HMO,IP,TX,193139,193139,0,18.87,0.00,18.87,69.52,0.00,69.52,1165259,
33260,"Midland, TX",BCBS PPO,IP,TX,193139,193139,0,55.17,29.19,25.98,81.54,74.49,7.05,1201340,
33260,"Midland, TX",BCBS TX Blue Essentials,IP,TX,193139,193139,0,57.70,26.65,31.05,79.91,74.20,5.71,1230675,
33260,"Midland, TX",Cigna OAP,IP,TX,193139,193139,0,18.08,25.58,-7.50,69.35,68.14,1.21,1160102,
33260,"Midland, TX",Aetna Open Choice PPO,IP,TX,193139,193139,0,51.36,57.20,-5.84,71.40,72.62,-1.22,1220697,
33260,"Midland, TX",Cigna PPO,IP,TX,193139,193139,0,51.52,54.72,-3.20,74.98,76.23,-1.25,1367648,
33260,"Midland, TX",Aetna Choice POS,IP,TX,193139,193139,0,51.36,57.20,-5.84,71.40,72.62,-1.22,1220697,
33260,"Midland, TX",UHC POS,IP,TX,193139,193139,0,45.41,50.04,-4.63,97.42,97.38,0.04,1165820,
22900,"Fort Smith, AR-OK",BCBS PPO,IP,AR,193298,234140,0,89.85,41.03,48.82,99.56,96.46,3.10,782867,
22900,"Fort Smith, AR-OK",Cigna LocalPlus,IP,AR,193298,234140,0,90.90,85.10,5.80,98.19,97.72,0.47,963357,
22900,"Fort Smith, AR-OK",HCSC BCBS of Oklahoma Blue Preferred PPO,IP,AR,193298,234140,0,86.46,,,95.40,,,636466,
22900,"Fort Smith, AR-OK",UHC POS,IP,AR,193298,234140,0,96.03,86.16,9.87,99.91,99.72,0.19,985312,
22900,"Fort Smith, AR-OK",Healthcare Highways Plus,IP,AR,193298,234140,1,0.00,,,0.00,,,946087,
22900,"Fort Smith, AR-OK",Cigna PPO,IP,AR,193298,234140,0,90.73,80.59,10.14,97.32,91.73,5.59,962752,
22900,"Fort Smith, AR-OK",UHC Choice POS Plus,IP,AR,193298,234140,0,96.03,86.16,9.87,99.91,99.72,0.19,985312,
22900,"Fort Smith, AR-OK",Aetna Open Choice PPO,IP,AR,193298,234140,0,95.69,91.76,3.93,99.72,99.73,-0.01,1013888,
22900,"Fort Smith, AR-OK",Aetna Choice POS,IP,AR,193298,234140,0,95.69,91.76,3.93,99.72,99.73,-0.01,1013888,
22900,"Fort Smith, AR-OK",UHC PPO,IP,AR,193298,234140,0,96.03,86.16,9.87,99.91,99.72,0.19,983873,
22900,"Fort Smith, AR-OK",Cigna OAP,IP,AR,193298,234140,0,90.73,80.59,10.14,97.32,91.73,5.59,962752,
13740,"Billings, MT",Cigna OAP,IP,MT,193603,193603,0,9.53,2.83,6.70,14.97,0.00,14.97,1290816,
13740,"Billings, MT",UHC PPO,IP,MT,193603,193603,0,7.16,17.68,-10.52,11.26,15.56,-4.30,1321105,
13740,"Billings, MT",PacificSource MT Voyager,IP,MT,193603,193603,1,0.00,,,0.00,,,1311207,
13740,"Billings, MT",First Choice Health,IP,MT,193603,193603,1,3.14,,,8.39,,,1308480,
13740,"Billings, MT",PacificSource MT Navigator,IP,MT,193603,193603,0,87.71,,,95.47,,,1267182,
13740,"Billings, MT",UHC Choice POS Plus,IP,MT,193603,193603,0,7.16,17.68,-10.52,11.26,15.56,-4.30,1321105,
13740,"Billings, MT",BCBS PPO,IP,MT,193603,193603,0,76.41,90.74,-14.33,99.50,96.99,2.51,1398077,
13740,"Billings, MT",UHC POS,IP,MT,193603,193603,0,7.16,17.68,-10.52,11.26,15.56,-4.30,1321105,
13740,"Billings, MT",Cigna PPO,IP,MT,193603,193603,0,9.53,4.06,5.47,14.97,0.00,14.97,1290816,
13740,"Billings, MT",Aetna Choice POS,IP,MT,193603,193603,0,6.06,3.07,2.99,10.81,0.00,10.81,1300738,
13740,"Billings, MT",Aetna Open Choice PPO,IP,MT,193603,193603,0,6.06,3.07,2.99,10.81,0.00,10.81,1300738,
13740,"Billings, MT",Cigna LocalPlus,IP,MT,193603,193603,0,11.89,2.87,9.02,18.58,0.00,18.58,1287833,
20100,"Dover, DE",BCBS PPO,IP,DE,194786,194786,0,47.74,42.79,4.95,77.63,75.39,2.24,1485943,
20100,"Dover, DE",Aetna Choice POS,IP,DE,194786,194786,0,0.00,0.00,0.00,0.00,0.00,0.00,1421710,
20100,"Dover, DE",UHC PPO,IP,DE,194786,194786,0,9.47,0.00,9.47,31.38,0.00,31.38,1445127,
20100,"Dover, DE",UHC Choice POS Plus,IP,DE,194786,194786,0,9.47,0.00,9.47,31.38,0.00,31.38,1445127,
20100,"Dover, DE",Cigna OAP,IP,DE,194786,194786,0,88.04,0.00,88.04,92.45,0.00,92.45,1376743,
20100,"Dover, DE",UHC POS,IP,DE,194786,194786,0,9.47,0.00,9.47,31.38,0.00,31.38,1445127,
20100,"Dover, DE",Aetna Open Choice PPO,IP,DE,194786,194786,0,0.00,0.00,0.00,0.00,0.00,0.00,1421710,
20100,"Dover, DE",Cigna PPO,IP,DE,194786,194786,0,88.04,0.00,88.04,92.45,0.00,92.45,1376743,
20100,"Dover, DE",Cigna LocalPlus,IP,DE,194786,194786,0,88.04,0.00,88.04,92.45,0.00,92.45,1376743,
14540,"Bowling Green, KY",Cigna LocalPlus,IP,KY,197180,197180,0,70.42,70.21,0.21,76.42,75.23,1.19,1190155,
14540,"Bowling Green, KY",UHC PPO,IP,KY,197180,197180,0,94.97,93.97,1.00,97.36,97.32,0.04,1348760,
14540,"Bowling Green, KY",Cigna OAP,IP,KY,197180,197180,0,70.42,70.21,0.21,76.42,75.23,1.19,1190155,
14540,"Bowling Green, KY",Aetna Open Choice PPO,IP,KY,197180,197180,0,71.29,69.09,2.20,80.58,75.25,5.33,1224621,
14540,"Bowling Green, KY",Aetna Choice POS,IP,KY,197180,197180,0,71.29,69.09,2.20,80.58,75.25,5.33,1224621,
14540,"Bowling Green, KY",UHC POS,IP,KY,197180,197180,0,95.26,93.88,1.38,97.30,97.26,0.04,1250324,
14540,"Bowling Green, KY",Cigna PPO,IP,KY,197180,197180,0,70.42,70.21,0.21,76.42,75.23,1.19,1190155,
14540,"Bowling Green, KY",UHC Choice POS Plus,IP,KY,197180,197180,0,95.26,93.88,1.38,97.30,97.26,0.04,1250324,
14540,"Bowling Green, KY",BCBS PPO,IP,KY,197180,197180,0,93.41,92.04,1.37,97.20,96.97,0.23,1199686,
39540,"Racine-Mount Pleasant, WI",UHC POS,IP,WI,198919,198919,0,92.75,93.26,-0.51,97.10,97.70,-0.60,1372196,
39540,"Racine-Mount Pleasant, WI",Aetna Choice POS,IP,WI,198919,198919,0,3.35,0.00,3.35,5.45,0.00,5.45,1406421,
39540,"Racine-Mount Pleasant, WI",Cigna OAP,IP,WI,198919,198919,0,67.03,72.19,-5.16,87.62,87.94,-0.32,1452598,
39540,"Racine-Mount Pleasant, WI",SHP HMO NetworkX,IP,WI,198919,198919,1,0.00,,,0.00,,,1411685,
39540,"Racine-Mount Pleasant, WI",Cigna PPO,IP,WI,198919,198919,0,0.00,0.00,0.00,0.00,0.00,0.00,1411685,
39540,"Racine-Mount Pleasant, WI",UHC PPO,IP,WI,198919,198919,0,92.72,92.96,-0.24,97.13,97.65,-0.52,1469814,
39540,"Racine-Mount Pleasant, WI",Cigna LocalPlus,IP,WI,198919,198919,0,70.78,72.19,-1.41,91.59,87.94,3.65,1458530,
39540,"Racine-Mount Pleasant, WI",UHC Choice POS Plus,IP,WI,198919,198919,0,92.75,93.45,-0.70,97.09,97.70,-0.61,1356012,
39540,"Racine-Mount Pleasant, WI",Anthem BCBS WI Blue Preferred POS,IP,WI,198919,198919,0,78.19,,,96.56,,,1294970,
39540,"Racine-Mount Pleasant, WI",Cigna HealthPartners,IP,WI,198919,198919,0,67.03,,,87.62,,,1452598,
39540,"Racine-Mount Pleasant, WI",Cigna HealthPartners UMAP,IP,WI,198919,198919,1,0.00,,,0.00,,,1411685,
39540,"Racine-Mount Pleasant, WI",Aetna Open Choice PPO,IP,WI,198919,198919,0,3.35,0.00,3.35,5.45,0.00,5.45,1406421,
39540,"Racine-Mount Pleasant, WI",Sanford Health Plan,IP,WI,198919,198919,0,76.45,,,81.76,,,1572384,
39540,"Racine-Mount Pleasant, WI",BCBS PPO,IP,WI,198919,198919,0,80.30,79.01,1.29,95.08,95.33,-0.25,1480603,
26380,"Houma-Bayou Cane-Thibodaux, LA",UHC Choice POS Plus,IP,LA,199668,199668,0,47.56,72.46,-24.90,87.93,89.98,-2.05,940177,
26380,"Houma-Bayou Cane-Thibodaux, LA",BCBS PPO,IP,LA,199668,199668,0,90.67,93.76,-3.09,99.10,99.69,-0.59,1001435,
26380,"Houma-Bayou Cane-Thibodaux, LA",UHC PPO,IP,LA,199668,199668,0,47.56,72.46,-24.90,87.93,89.98,-2.05,940177,
26380,"Houma-Bayou Cane-Thibodaux, LA",UHC POS,IP,LA,199668,199668,0,47.56,72.46,-24.90,87.93,89.98,-2.05,940177,
26380,"Houma-Bayou Cane-Thibodaux, LA",Cigna PPO,IP,LA,199668,199668,0,49.75,84.48,-34.73,97.81,96.29,1.52,955583,
26380,"Houma-Bayou Cane-Thibodaux, LA",Cigna LocalPlus,IP,LA,199668,199668,0,50.11,84.82,-34.71,98.76,97.72,1.04,956574,
26380,"Houma-Bayou Cane-Thibodaux, LA",Aetna Choice POS,IP,LA,199668,199668,0,36.63,78.02,-41.39,99.68,99.61,0.07,905275,
26380,"Houma-Bayou Cane-Thibodaux, LA",Aetna Open Choice PPO,IP,LA,199668,199668,0,36.63,78.02,-41.39,99.68,99.61,0.07,905275,
26380,"Houma-Bayou Cane-Thibodaux, LA",Cigna OAP,IP,LA,199668,199668,0,49.75,84.48,-34.73,97.81,96.29,1.52,955583,
16620,"Charleston, WV",Aetna Open Choice PPO,IP,WV,200170,200170,0,72.66,59.68,12.98,86.10,81.72,4.38,1955274,
16620,"Charleston, WV",UHC PPO,IP,WV,200170,200170,0,72.47,59.68,12.79,86.33,81.72,4.61,1941145,
16620,"Charleston, WV",Cigna LocalPlus,IP,WV,200170,200170,0,76.82,58.58,18.24,96.28,85.89,10.39,1708570,
16620,"Charleston, WV",BCBS PPO,IP,WV,200170,200170,0,83.56,96.74,-13.18,96.12,96.26,-0.14,1650689,
16620,"Charleston, WV",Cigna PPO,IP,WV,200170,200170,0,76.82,58.58,18.24,96.28,85.89,10.39,1708570,
16620,"Charleston, WV",UHC POS,IP,WV,200170,200170,0,72.47,59.68,12.79,86.33,81.72,4.61,1941145,
16620,"Charleston, WV",Cigna OAP,IP,WV,200170,200170,0,76.82,58.58,18.24,96.28,85.89,10.39,1708570,
16620,"Charleston, WV",Aetna Choice POS,IP,WV,200170,200170,0,72.66,59.68,12.98,86.10,81.72,4.38,1955274,
16620,"Charleston, WV",UHC Choice POS Plus,IP,WV,200170,200170,0,72.47,59.68,12.79,86.33,81.72,4.61,1941145,
22500,"Florence, SC",UHC PPO,IP,SC,201392,201392,0,88.45,91.76,-3.31,99.98,100.00,-0.02,1591885,
22500,"Florence, SC",Cigna OAP,IP,SC,201392,201392,0,80.53,82.35,-1.82,92.16,92.14,0.02,1415919,
22500,"Florence, SC",Aetna Open Choice PPO,IP,SC,201392,201392,0,8.14,8.81,-0.67,12.26,15.77,-3.51,1431195,
22500,"Florence, SC",BCBS PPO,IP,SC,201392,201392,0,70.51,69.74,0.77,78.58,76.24,2.34,1316108,
22500,"Florence, SC",Aetna Choice POS,IP,SC,201392,201392,0,8.14,8.81,-0.67,12.26,15.77,-3.51,1431195,
22500,"Florence, SC",UHC POS,IP,SC,201392,201392,0,88.45,91.76,-3.31,99.98,100.00,-0.02,1591885,
22500,"Florence, SC",Cigna LocalPlus,IP,SC,201392,201392,0,81.23,83.18,-1.95,92.85,92.98,-0.13,1418236,
22500,"Florence, SC",Cigna PPO,IP,SC,201392,201392,0,80.53,82.36,-1.83,92.16,92.15,0.01,1416153,
22500,"Florence, SC",UHC Choice POS Plus,IP,SC,201392,201392,0,88.45,91.76,-3.31,99.98,100.00,-0.02,1591885,
22020,"Fargo, ND-MN",UHC PPO,IP,ND,201794,269528,0,85.90,87.76,-1.86,99.75,99.07,0.68,1123833,
22020,"Fargo, ND-MN",BCBS PPO,IP,ND,201794,269528,0,0.00,0.00,0.00,0.00,0.00,0.00,1136288,
22020,"Fargo, ND-MN",Sanford Health Plan,IP,ND,201794,269528,0,61.78,,,99.92,,,1084201,
22020,"Fargo, ND-MN",Cigna PPO,IP,ND,201794,269528,0,0.64,9.58,-8.94,37.52,85.46,-47.94,1137318,
22020,"Fargo, ND-MN",Cigna LocalPlus,IP,ND,201794,269528,0,10.59,10.25,0.34,90.40,91.29,-0.89,1159370,
22020,"Fargo, ND-MN",Cigna HealthPartners UMAP,IP,ND,201794,269528,0,65.50,,,98.48,,,1074941,
22020,"Fargo, ND-MN",UHC Choice POS Plus,IP,ND,201794,269528,0,85.90,85.84,0.06,99.75,99.75,0.00,1123833,
22020,"Fargo, ND-MN",Aetna Choice POS,IP,ND,201794,269528,0,0.00,0.00,0.00,0.00,0.00,0.00,1136288,
22020,"Fargo, ND-MN",Midlands Choice with Mayo,IP,ND,201794,269528,1,0.00,,,0.00,,,1136288,
22020,"Fargo, ND-MN",UHC POS,IP,ND,201794,269528,0,87.39,87.76,-0.37,98.99,99.07,-0.08,1239470,
22020,"Fargo, ND-MN",Cigna HealthPartners,IP,ND,201794,269528,0,70.18,9.58,60.60,98.82,85.46,13.36,1154417,
22020,"Fargo, ND-MN",Cigna OAP,IP,ND,201794,269528,0,0.64,9.58,-8.94,37.52,85.46,-47.94,1137318,
22020,"Fargo, ND-MN",Aetna Open Choice PPO,IP,ND,201794,269528,0,0.00,0.00,0.00,0.00,0.00,0.00,1136288,
19340,"Davenport-Moline-Rock Island, IA-IL",Aetna Choice POS,IP,IL,205193,380452,0,76.29,97.93,-21.64,99.91,99.90,0.01,980845,
19340,"Davenport-Moline-Rock Island, IA-IL",Cigna HealthPartners,IP,IL,205193,380452,0,64.39,,,93.82,,,868695,
19340,"Davenport-Moline-Rock Island, IA-IL",UHC POS,IP,IL,205193,380452,0,78.76,97.24,-18.48,99.91,99.90,0.01,994227,
19340,"Davenport-Moline-Rock Island, IA-IL",UHC Choice POS Plus,IP,IL,205193,380452,0,78.76,97.24,-18.48,99.91,99.90,0.01,994227,
19340,"Davenport-Moline-Rock Island, IA-IL",Cigna LocalPlus,IP,IL,205193,380452,0,64.58,13.67,50.91,70.75,15.11,55.64,1134943,
19340,"Davenport-Moline-Rock Island, IA-IL",BCBS PPO,IP,IL,205193,380452,0,47.58,96.36,-48.78,54.41,98.15,-43.74,929520,
19340,"Davenport-Moline-Rock Island, IA-IL",UHC PPO,IP,IL,205193,380452,0,80.15,97.24,-17.09,100.00,99.90,0.10,1044853,
19340,"Davenport-Moline-Rock Island, IA-IL",Aetna Open Choice PPO,IP,IL,205193,380452,0,79.88,97.98,-18.10,99.91,99.90,0.01,1005811,
19340,"Davenport-Moline-Rock Island, IA-IL",BCBS IL Blue Advantage HMO,IP,IL,205193,380452,0,0.00,0.00,0.00,0.00,0.00,0.00,989123,
19340,"Davenport-Moline-Rock Island, IA-IL",Cigna PPO,IP,IL,205193,380452,0,7.50,2.25,5.25,7.53,2.26,5.27,998784,
19340,"Davenport-Moline-Rock Island, IA-IL",Cigna HealthPartners UMAP,IP,IL,205193,380452,1,0.00,,,0.00,,,989123,
19340,"Davenport-Moline-Rock Island, IA-IL",BCBS IL Blue Choice Preferred PPO,IP,IL,205193,380452,0,9.58,4.17,5.41,13.72,4.19,9.53,987184,
19340,"Davenport-Moline-Rock Island, IA-IL",Cigna OAP,IP,IL,205193,380452,0,7.50,2.25,5.25,7.53,2.26,5.27,998784,
41060,"St. Cloud, MN",Aetna Open Choice PPO,IP,MN,205854,205854,0,0.00,0.00,0.00,0.00,0.00,0.00,1273483,
41060,"St. Cloud, MN",Cigna LocalPlus,IP,MN,205854,205854,0,80.50,78.37,2.13,92.68,92.85,-0.17,1310858,
41060,"St. Cloud, MN",UHC PPO,IP,MN,205854,205854,0,89.17,84.28,4.89,97.23,97.28,-0.05,1204600,
