row_grain,state,msa_id,msa_cbsa_name,carrier_plan_name,billing_class,setting_type,pos,presence_status,total_weighted_rate_base,total_weighted_rate_new,delta_total_weighted_rate,pct_change_total_weighted_rate,pct_carrier_mrf_spend_base,pct_carrier_mrf_spend_new,delta_pct_carrier_mrf,pct_hospital_mrf_spend_base,pct_hospital_mrf_spend_new,delta_pct_hospital_mrf,pct_imputed_spend_base,pct_imputed_spend_new,delta_pct_imputed,pct_greenyellow_base,pct_greenyellow_new,delta_pct_greenyellow,pct_red_base,pct_red_new,delta_pct_red,pct_missing_base,pct_missing_new,delta_pct_missing,spend_ratio_vs_bcbs_base,spend_ratio_vs_bcbs_new,delta_spend_ratio_vs_bcbs,n_rates_greenyellow_base,n_rates_greenyellow_new,n_msas_base,n_msas_new,n_states_in_msa_base,n_states_in_msa_new,is_multistate_msa_base,is_multistate_msa_new,is_multistate_msa,n_states_in_msa,review_label_base,review_label_new,supplementary_label_base,supplementary_label_new,label_changed,label_transition,flag_needs_review_base,flag_needs_review_new,flag_canonical_count_base,flag_canonical_count_new,review_direction,flag_big_spend_swing,flag_stoplight_swing,flag_source_swing,flag_label_changed,flag_appeared,flag_disappeared,flag_changed_any
MSA,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",BCBS PPO,professional,outpatient,Professional,BOTH,2310511,2481543,171032,7.4,80.2,73.36,-6.84,0,0,0,19.8,26.64,6.84,80.2,73.36,-6.84,6.38,10.59,4.21,13.43,16.05,2.62,1,1,0,22874161,22539393,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Cigna OAP,professional,outpatient,Professional,BOTH,2415061,2582215,167154,6.92,77.82,79.83,2.01,0,0,0,22.18,20.17,-2.01,77.82,79.83,2.01,5.99,3.25,-2.74,16.2,16.93,0.73,1.0452,1.0406,-0.0046,1406385,1438949,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2359705,2533263,173558,7.36,62.81,76.06,13.25,0,0,0,37.19,23.94,-13.25,62.81,76.06,13.25,5.89,4.36,-1.53,31.3,19.59,-11.71,1.0213,1.0208,-0.0005,1488074,2078050,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
MSA,IL,19180,"Danville, IL",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,5698995,5848156,149161,2.62,52.78,61.7,8.92,25.58,22.06,-3.52,21.64,16.24,-5.4,78.36,83.76,5.4,11.39,7.25,-4.14,10.25,8.99,-1.26,0.9635,0.9936,0.0301,370028,536570,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19180,"Danville, IL",BCBS PPO,TOTAL,TOTAL,All,BOTH,5915071,5885986,-29085,-0.49,48.31,51.83,3.52,19.09,11.37,-7.72,32.6,36.8,4.2,67.4,63.2,-4.2,9.48,12.31,2.83,23.13,24.5,1.37,1,1,0,483633,493502,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19180,"Danville, IL",Cigna OAP,TOTAL,TOTAL,All,BOTH,5594486,5529549,-64937,-1.16,42.52,48.08,5.56,18.82,11.43,-7.39,38.66,40.49,1.83,61.34,59.51,-1.83,13.92,14.89,0.97,24.74,25.6,0.86,0.9458,0.9394,-0.0064,93210,97220,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19180,"Danville, IL",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5551412,5482289,-69123,-1.25,45.38,53.09,7.71,17.1,9.74,-7.36,37.52,37.17,-0.35,62.48,62.83,0.35,11.03,14.98,3.95,26.49,22.19,-4.3,0.9385,0.9314,-0.0071,118466,252671,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19180,"Danville, IL",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1167699,1155918,-11781,-1.01,0,0,0,96.33,96.65,0.32,3.67,3.35,-0.32,96.33,96.65,0.32,0.35,0,-0.35,3.32,3.35,0.03,0.9416,0.92,-0.0216,655,663,1,1,1,1,false,false,false,1,Low Carrier MRF,Low Carrier MRF,Off vs Peers,Off vs Peers,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,IL,19180,"Danville, IL",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1240058,1256381,16323,1.32,89.85,96.62,6.77,6.53,0,-6.53,3.62,3.38,-0.24,96.38,96.62,0.24,0.26,0,-0.26,3.36,3.38,0.02,1,1,0,656,663,1,1,1,1,false,false,false,1,clean,Low Hospital MRF,Off vs Peers,Off vs Peers,1,clean  ->  Low Hospital MRF,1,1,0,1,regressed,0,0,0,1,0,0,1
MSA,IL,19180,"Danville, IL",Cigna OAP,institutional,inpatient,Inpatient,BOTH,936283,932018,-4265,-0.46,79.43,84.92,5.49,4.54,0,-4.54,16.03,15.08,-0.95,83.97,84.92,0.95,3.07,2.06,-1.01,12.97,13.01,0.04,0.755,0.7418,-0.0132,618,636,1,1,1,1,false,false,false,1,Low Hospital MRF,Low Hospital MRF,"Off vs BCBS, Off vs Peers","Off vs BCBS, Off vs Peers",0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,IL,19180,"Danville, IL",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,864253,854781,-9472,-1.1,89.29,93.35,4.06,3.44,0,-3.44,7.26,6.65,-0.61,92.74,93.35,0.61,2.95,2.3,-0.65,4.31,4.36,0.05,0.6969,0.6804,-0.0165,643,664,1,1,1,1,false,false,false,1,Low Hospital MRF,Low Hospital MRF,"Off vs BCBS, Off vs Peers","Off vs BCBS, Off vs Peers",0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,IL,19180,"Danville, IL",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,2196970,2112674,-84296,-3.84,58.24,70.06,11.82,15.16,8.18,-6.98,26.61,21.76,-4.85,73.39,78.24,4.85,16.96,12.23,-4.73,9.65,9.53,-0.12,0.9712,1.0155,0.0443,2848,3358,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,1,0,0,0,1
MSA,IL,19180,"Danville, IL",BCBS PPO,institutional,outpatient,Outpatient,BOTH,2262179,2080385,-181794,-8.04,0.08,1.75,1.67,46.33,32.16,-14.17,53.59,66.09,12.5,46.41,33.91,-12.5,15.32,22.33,7.01,38.27,43.77,5.5,1,1,0,1090,1085,1,1,1,1,false,false,false,1,Low Carrier MRF,"Low Carrier MRF, High Red",clean,clean,1,"Low Carrier MRF  ->  Low Carrier MRF, High Red",1,1,1,2,regressed,0,1,1,1,0,0,1
MSA,IL,19180,"Danville, IL",Cigna OAP,institutional,outpatient,Outpatient,BOTH,2262505,2073558,-188947,-8.35,5.74,7.81,2.07,44.66,30.49,-14.17,49.6,61.71,12.11,50.4,38.29,-12.11,17.58,27.93,10.35,32.02,33.78,1.76,1.0001,0.9967,-0.0034,1639,1765,1,1,1,1,false,false,false,1,Low Carrier MRF,"Low Carrier MRF, High Red",clean,clean,1,"Low Carrier MRF  ->  Low Carrier MRF, High Red",1,1,1,2,regressed,0,1,1,1,0,0,1
MSA,IL,19180,"Danville, IL",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,2282176,2086061,-196115,-8.59,7.01,8.18,1.17,40.29,25.6,-14.69,52.7,66.22,13.52,47.3,33.78,-13.52,18.96,25.41,6.45,33.74,40.81,7.07,1.0088,1.0027,-0.0061,2000,1942,1,1,1,1,false,false,false,1,Low Carrier MRF,"Low Carrier MRF, High Red",clean,clean,1,"Low Carrier MRF  ->  Low Carrier MRF, High Red",1,1,1,2,regressed,0,1,1,1,0,0,1
MSA,IL,19180,"Danville, IL",Aetna Choice POS,professional,outpatient,Professional,BOTH,2334326,2579564,245238,10.51,74.04,82.5,8.46,0,0,0,25.96,17.5,-8.46,74.04,82.5,8.46,11.67,6.43,-5.24,14.29,11.08,-3.21,0.9675,1.0119,0.0444,366525,532549,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,1,0,0,0,0,0,1
MSA,IL,19180,"Danville, IL",BCBS PPO,professional,outpatient,Professional,BOTH,2412834,2549221,136387,5.65,72.18,70.63,-1.55,0,0,0,27.82,29.37,1.55,72.18,70.63,-1.55,8.74,10.19,1.45,19.09,19.17,0.08,1,1,0,481887,491754,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19180,"Danville, IL",Cigna OAP,professional,outpatient,Professional,BOTH,2395697,2523974,128277,5.35,62.82,67.56,4.74,0,0,0,37.18,32.44,-4.74,62.82,67.56,4.74,14.71,8.92,-5.79,22.47,23.52,1.05,0.9929,0.9901,-0.0028,90953,94819,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19180,"Danville, IL",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2404982,2541446,136464,5.67,66,76.41,10.41,0,0,0,34,23.59,-10.41,66,76.41,10.41,6.42,10.69,4.27,27.58,12.9,-14.68,0.9967,0.997,0.0003,115823,250065,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,5297754,5710746,412992,7.8,71.73,75.87,4.14,8.67,5.02,-3.65,19.6,19.11,-0.49,80.4,80.89,0.49,10.59,8.71,-1.88,9,10.41,1.41,1.0493,1.0569,0.0076,1684681,2285498,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",BCBS PPO,TOTAL,TOTAL,All,BOTH,5048606,5403487,354881,7.03,55.17,55.61,0.44,12.64,6.5,-6.14,32.19,37.89,5.7,67.81,62.11,-5.7,18.58,14.71,-3.87,13.61,23.18,9.57,1,1,0,2212671,1543854,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",Cigna OAP,TOTAL,TOTAL,All,BOTH,5496005,5759485,263480,4.79,42.4,48.06,5.66,0.5,0.73,0.23,57.1,51.21,-5.89,42.9,48.79,5.89,11.13,13.88,2.75,45.96,37.33,-8.63,1.0886,1.0659,-0.0227,566960,626747,1,1,2,2,true,true,true,2,Low Hospital MRF,Low Hospital MRF,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5452020,5748056,296036,5.43,49.75,52.34,2.59,12.85,12.28,-0.57,37.4,35.39,-2.01,62.6,64.61,2.01,13.17,16.75,3.58,24.23,18.64,-5.59,1.0799,1.0638,-0.0161,388121,829449,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,895751,980845,85094,9.5,82.82,63.6,-19.22,15.1,12.7,-2.4,2.07,23.71,21.64,97.93,76.29,-21.64,1.56,23.25,21.69,0.52,0.46,-0.06,1.1596,1.0552,-0.1044,3458,2193,1,1,2,2,true,true,true,2,clean,High Red,Off vs BCBS,clean,1,clean  ->  High Red,1,1,0,1,regressed,0,1,1,1,0,0,1
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",BCBS PPO,institutional,inpatient,Inpatient,BOTH,772438,929520,157082,20.34,24.12,10.98,-13.14,72.24,36.6,-35.64,3.64,52.42,48.78,96.36,47.58,-48.78,1.35,6.62,5.27,2.29,45.8,43.51,1,1,0,1480,415,1,1,2,2,true,true,true,2,Low Carrier MRF,Low Carrier MRF,Off vs Peers,clean,0,,1,1,1,1,stable,1,1,1,0,0,0,1
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",Cigna OAP,institutional,inpatient,Inpatient,BOTH,852323,998784,146461,17.18,0,4.18,4.18,2.25,3.32,1.07,97.75,92.5,-5.25,2.25,7.5,5.25,0,0,0,97.75,92.5,-5.25,1.1034,1.0745,-0.0289,2,32,1,1,2,2,true,true,true,2,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing","Off vs BCBS, Sparse Sample",Sparse Sample,0,,1,1,3,3,stable,1,0,0,0,0,0,1
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,853246,994227,140981,16.52,62.63,48.14,-14.49,34.61,30.62,-3.99,2.76,21.24,18.48,97.24,78.76,-18.48,2.23,20.78,18.55,0.53,0.45,-0.08,1.1046,1.0696,-0.035,4116,4559,1,1,2,2,true,true,true,2,clean,High Red,Off vs BCBS,clean,1,clean  ->  High Red,1,1,0,1,regressed,1,1,1,1,0,0,1
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,1991008,1975193,-15815,-0.79,57.7,69.45,11.75,16.28,8.2,-8.08,26.02,22.34,-3.68,73.98,77.66,3.68,16.47,8.3,-8.17,9.55,14.04,4.49,1.0671,1.0586,-0.0085,8108,7996,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,1,0,0,0,1
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",BCBS PPO,institutional,outpatient,Outpatient,BOTH,1865768,1865933,165,0.01,32.65,39.08,6.43,4.29,0.6,-3.69,63.06,60.32,-2.74,36.94,39.68,2.74,39.19,28.6,-10.59,23.87,31.72,7.85,1,1,0,2838,3353,1,1,2,2,true,true,true,2,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,1,0,0,0,0,1
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",Cigna OAP,institutional,outpatient,Outpatient,BOTH,1884945,1836041,-48904,-2.59,5.6,13.98,8.38,0.45,0.49,0.04,93.95,85.53,-8.42,6.05,14.47,8.42,20.96,34.98,14.02,72.98,50.55,-22.43,1.0103,0.984,-0.0263,295,692,1,1,2,2,true,true,true,2,"Low Carrier MRF, Low Hospital MRF, High Red, High Missing","Low Carrier MRF, Low Hospital MRF, High Red, High Missing",clean,clean,0,,1,1,4,4,stable,0,1,0,0,0,0,1
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,1935054,1941464,6410,0.33,19.29,19.11,-0.18,20.95,20.66,-0.29,59.76,60.23,0.47,40.24,39.77,-0.47,23.37,26.07,2.7,36.39,34.16,-2.23,1.0371,1.0405,0.0034,8704,10449,1,1,2,2,true,true,true,2,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",Aetna Choice POS,professional,outpatient,Professional,BOTH,2410994,2754708,343714,14.26,79.2,84.84,5.64,0,0,0,20.8,15.16,-5.64,79.2,84.84,5.64,9.1,3.82,-5.28,11.7,11.35,-0.35,1.0002,1.0562,0.056,1673115,2275309,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,1,0,0,0,0,0,1
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",BCBS PPO,professional,outpatient,Professional,BOTH,2410400,2608035,197635,8.2,82.55,83.34,0.79,0,0,0,17.45,16.66,-0.79,82.55,83.34,0.79,8.15,7.65,-0.5,9.29,9.01,-0.28,1,1,0,2208353,1540086,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",Cigna OAP,professional,outpatient,Professional,BOTH,2758737,2924660,165923,6.01,80.64,84.44,3.8,0,0,0,19.36,15.56,-3.8,80.64,84.44,3.8,7.85,5.36,-2.49,11.5,10.2,-1.3,1.1445,1.1214,-0.0231,566663,626023,1,1,2,2,true,true,true,2,clean,clean,"Off vs BCBS, Off vs Peers",Off vs BCBS,0,,1,1,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19340,"Davenport-Moline-Rock Island, IA-IL",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2663720,2812364,148644,5.58,67.74,76.77,9.03,0,0,0,32.26,23.23,-9.03,67.74,76.77,9.03,9.28,8.88,-0.4,22.98,14.35,-8.63,1.1051,1.0783,-0.0268,375301,814441,1,1,2,2,true,true,true,2,clean,clean,Off vs BCBS,clean,0,,1,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19500,"Decatur, IL",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,5346070,5836622,490552,9.18,53.58,54.63,1.05,15.72,18.28,2.56,30.7,27.1,-3.6,69.3,72.9,3.6,19.85,10.87,-8.98,10.86,16.23,5.37,0.9953,1.0171,0.0218,378156,547693,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19500,"Decatur, IL",BCBS PPO,TOTAL,TOTAL,All,BOTH,5371144,5738386,367242,6.84,49.49,53.36,3.87,14.08,9.29,-4.79,36.43,37.34,0.91,63.57,62.66,-0.91,12.18,15.3,3.12,24.25,22.05,-2.2,1,1,0,554884,610450,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19500,"Decatur, IL",Cigna OAP,TOTAL,TOTAL,All,BOTH,5581569,5871762,290193,5.2,46.18,50.43,4.25,15.54,10.78,-4.76,38.28,38.79,0.51,61.72,61.21,-0.51,17.08,17.51,0.43,21.2,21.28,0.08,1.0392,1.0232,-0.016,161846,155486,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19500,"Decatur, IL",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5710019,5910814,200795,3.52,49.83,57.99,8.16,1.15,4.5,3.35,49.02,37.51,-11.51,50.98,62.49,11.51,10.54,19.64,9.1,38.48,17.87,-20.61,1.0631,1.03,-0.0331,127221,330762,1,1,1,1,false,false,false,1,Low Hospital MRF,Low Hospital MRF,clean,clean,0,,1,1,1,1,stable,0,1,1,0,0,0,1
MSA,IL,19500,"Decatur, IL",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,989004,1024743,35739,3.61,26.6,0.58,-26.02,64.72,59.42,-5.3,8.68,39.99,31.31,91.32,60.01,-31.31,6.26,7.01,0.75,2.43,32.99,30.56,1.1231,1.0561,-0.067,1472,441,1,1,1,1,false,false,false,1,clean,Low Carrier MRF,Off vs BCBS,clean,1,clean  ->  Low Carrier MRF,1,1,0,1,regressed,0,1,1,1,0,0,1
MSA,IL,19500,"Decatur, IL",BCBS PPO,institutional,inpatient,Inpatient,BOTH,880581,970284,89703,10.19,76.79,82.04,5.25,10.1,7.62,-2.48,13.12,10.34,-2.78,86.88,89.66,2.78,8.89,6.5,-2.39,4.23,3.84,-0.39,1,1,0,1315,1938,1,1,1,1,false,false,false,1,clean,clean,Off vs Peers,Off vs Peers,0,,1,1,0,0,still_clean,1,0,0,0,0,0,1
MSA,IL,19500,"Decatur, IL",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1046155,1152672,106517,10.18,70.68,79.91,9.23,16.91,9.92,-6.99,12.41,10.17,-2.24,87.59,89.83,2.24,8.09,4.02,-4.07,4.32,6.15,1.83,1.188,1.188,0,1248,1864,1,1,1,1,false,false,false,1,clean,clean,Off vs BCBS,Off vs BCBS,0,,1,1,0,0,still_clean,1,0,0,0,0,0,1
MSA,IL,19500,"Decatur, IL",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1210959,1223629,12670,1.05,89.73,90.7,0.97,5.41,4.29,-1.12,4.86,5,0.14,95.14,95,-0.14,1.53,1.61,0.08,3.33,3.39,0.06,1.3752,1.2611,-0.1141,2620,3196,1,1,1,1,false,false,false,1,clean,Low Hospital MRF,"Off vs BCBS, Off vs Peers","Off vs BCBS, Off vs Peers",1,clean  ->  Low Hospital MRF,1,1,0,1,regressed,0,0,0,1,0,0,1
MSA,IL,19500,"Decatur, IL",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,2127380,2269973,142593,6.7,41.48,48.95,7.47,9.41,20.17,10.76,49.11,30.88,-18.23,50.89,69.12,18.23,37.79,19.2,-18.59,11.32,11.68,0.36,0.9838,0.9962,0.0124,1706,4587,1,1,1,1,false,false,false,1,High Red,clean,clean,clean,1,High Red  ->  clean,1,0,1,0,improved,0,1,1,1,0,0,1
MSA,IL,19500,"Decatur, IL",BCBS PPO,institutional,outpatient,Outpatient,BOTH,2162309,2278589,116280,5.38,14.3,21.74,7.44,30.86,20.16,-10.7,54.84,58.1,3.26,45.16,41.9,-3.26,18.89,27.04,8.15,35.95,31.05,-4.9,1,1,0,1052,1931,1,1,1,1,false,false,false,1,Low Carrier MRF,"Low Carrier MRF, High Red",clean,clean,1,"Low Carrier MRF  ->  Low Carrier MRF, High Red",1,1,1,2,regressed,0,0,1,1,0,0,1
MSA,IL,19500,"Decatur, IL",Cigna OAP,institutional,outpatient,Outpatient,BOTH,2194306,2210711,16405,0.75,4.27,6.84,2.57,31.45,23.46,-7.99,64.28,69.7,5.42,35.72,30.3,-5.42,31.07,38.17,7.1,33.21,31.53,-1.68,1.0148,0.9702,-0.0446,738,1346,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,IL,19500,"Decatur, IL",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,2145412,2227302,81890,3.82,8.49,16.32,7.83,0,9.58,9.58,91.51,74.1,-17.41,8.49,25.9,17.41,19.91,42,22.09,71.6,32.1,-39.5,0.9922,0.9775,-0.0147,1212,2445,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, High Red",clean,clean,1,"Low Carrier MRF, Low Hospital MRF, High Missing  ->  Low Carrier MRF, High Red",1,1,3,2,improved,0,1,1,1,0,0,1
MSA,IL,19500,"Decatur, IL",Aetna Choice POS,professional,outpatient,Professional,BOTH,2229685,2541906,312221,14,77.09,81.48,4.39,0,0,0,22.91,18.52,-4.39,77.09,81.48,4.39,8.76,4.98,-3.78,14.15,13.54,-0.61,0.9577,1.021,0.0633,374978,542665,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,1,0,0,0,0,0,1
MSA,IL,19500,"Decatur, IL",BCBS PPO,professional,outpatient,Professional,BOTH,2328254,2489513,161259,6.93,71.84,71.13,-0.71,0,0,0,28.16,28.87,0.71,71.84,71.13,-0.71,7.19,7.97,0.78,20.96,20.9,-0.06,1,1,0,552517,606581,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19500,"Decatur, IL",Cigna OAP,professional,outpatient,Professional,BOTH,2341108,2508380,167272,7.14,74.52,75.3,0.78,0,0,0,25.48,24.7,-0.78,74.52,75.3,0.78,7.98,5.51,-2.47,17.5,19.19,1.69,1.0055,1.0076,0.0021,159860,152276,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,IL,19500,"Decatur, IL",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2353648,2459884,106236,4.51,66.99,79.45,12.46,0,0,0,33.01,20.55,-12.46,66.99,79.45,12.46,6.63,8.35,1.72,26.38,12.2,-14.18,1.0109,0.9881,-0.0228,123389,325121,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
MSA,IL,19940,"Dixon, IL",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,5740723,6031344,290621,5.06,54.23,46.09,-8.14,0,14.45,14.45,45.77,39.46,-6.31,54.23,60.54,6.31,12.3,7.15,-5.15,33.48,32.31,-1.17,0.9867,0.9808,-0.0059,255754,298546,1,1,1,1,false,false,false,1,Low Hospital MRF,clean,clean,clean,1,Low Hospital MRF  ->  clean,1,0,1,0,improved,0,0,1,1,0,0,1
MSA,IL,19940,"Dixon, IL",BCBS PPO,TOTAL,TOTAL,All,BOTH,5818135,6149172,331037,5.69,27.78,27.78,0,0,18.87,18.87,72.22,53.36,-18.86,27.78,46.64,18.86,3.94,4.25,0.31,68.28,49.1,-19.18,1,1,0,201163,219727,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Missing",clean,clean,clean,1,"Low Hospital MRF, High Missing  ->  clean",1,0,2,0,improved,0,1,1,1,0,0,1
MSA,IL,19940,"Dixon, IL",Cigna OAP,TOTAL,TOTAL,All,BOTH,5805596,6325443,519847,8.95,28.67,27.98,-0.69,0,19.88,19.88,71.33,52.14,-19.19,28.67,47.86,19.19,2.79,20.24,17.45,68.54,31.9,-36.64,0.9978,1.0287,0.0309,69061,68397,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Missing",High Red,clean,clean,1,"Low Hospital MRF, High Missing  ->  High Red",1,1,2,1,improved,0,1,1,1,0,0,1
MSA,IL,19940,"Dixon, IL",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5943271,6230211,286940,4.83,44.17,46.97,2.8,0,19.69,19.69,55.83,33.35,-22.48,44.17,66.65,22.48,13.98,13.99,0.01,41.85,19.36,-22.49,1.0215,1.0132,-0.0083,61792,126746,1,1,1,1,false,false,false,1,Low Hospital MRF,clean,clean,clean,1,Low Hospital MRF  ->  clean,1,0,1,0,improved,0,1,1,1,0,0,1
MSA,IL,19940,"Dixon, IL",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1104706,1106234,1528,0.14,0,0,0,0,0,0,100,100,0,0,0,0,0.06,1.59,1.53,99.94,98.41,-1.53,1,1,0,0,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,IL,19940,"Dixon, IL",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1104706,1106234,1528,0.14,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,1,1,0,0,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
