msa_cbsa_name,carrier_plan_name,v5_spend_per_1k,v5_rate_rank,v6_spend_per_1k,v6_rate_rank,v7_spend_per_1k,v7_rate_rank
"Pascagoula, MS MSA",Cigna PPO,4958468.0,2,4709948.0,1,5342671.0,1
"Pascagoula, MS MSA",UHC Choice POS Plus,,,4828450.0,5,5546279.0,9
"Pascagoula, MS MSA",UHC POS,5111957.0,6,4828291.0,4,5544773.0,8
"Pascagoula, MS MSA",UHC PPO,,,4829816.0,6,5543662.0,7
"Pensacola-Ferry Pass-Brent, FL MSA",Aetna Choice POS,5779465.0,1,5518891.0,2,6029398.0,1
"Pensacola-Ferry Pass-Brent, FL MSA",Aetna Open Choice PPO,5793280.0,2,5512161.0,1,6029426.0,2
"Pensacola-Ferry Pass-Brent, FL MSA",BCBS PPO,5995661.0,5,5744034.0,8,6134614.0,5
"Pensacola-Ferry Pass-Brent, FL MSA",Cigna LocalPlus,,,5676822.0,5,6224923.0,9
"Pensacola-Ferry Pass-Brent, FL MSA",Cigna OAP,5850538.0,4,5585201.0,3,6160812.0,7
"Pensacola-Ferry Pass-Brent, FL MSA",Cigna PPO,5805489.0,3,5603715.0,4,6167105.0,8
"Pensacola-Ferry Pass-Brent, FL MSA",UHC Choice POS Plus,,,5760309.0,9,6146039.0,6
"Pensacola-Ferry Pass-Brent, FL MSA",UHC POS,6045319.0,6,5693318.0,6,6111022.0,4
"Pensacola-Ferry Pass-Brent, FL MSA",UHC PPO,,,5713041.0,7,6065610.0,3
"Peoria, IL MSA",Aetna Choice POS,6012344.0,2,5654383.0,2,6010254.0,2
"Peoria, IL MSA",Aetna Open Choice PPO,6015861.0,3,5662145.0,3,6019842.0,3
"Peoria, IL MSA",BCBS PPO,5748928.0,1,5643732.0,1,5995935.0,1
"Peoria, IL MSA",Cigna LocalPlus,,,5979773.0,4,6192018.0,4
"Peoria, IL MSA",Cigna OAP,6203313.0,4,5998768.0,5,6207539.0,5
"Peoria, IL MSA",Cigna PPO,6210318.0,5,6000035.0,6,6208444.0,6
"Peoria, IL MSA",UHC Choice POS Plus,,,6111805.0,8,6367561.0,7
"Peoria, IL MSA",UHC POS,6264420.0,6,6111824.0,9,6367899.0,8
"Peoria, IL MSA",UHC PPO,,,6109970.0,7,6377681.0,9
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Aetna Choice POS,6621555.0,7,6060412.0,7,6455461.0,10
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Aetna Open Choice PPO,6569462.0,6,6067153.0,8,6447481.0,9
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",BCBS PPO,6310474.0,5,6085543.0,9,6093500.0,4
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Cigna LocalPlus,,,5884250.0,4,6054547.0,2
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Cigna OAP,6275694.0,3,5913104.0,5,6058865.0,3
